survey,site,cell,adult,tadpole,subadult,water,year,surv,date,fish,depth,elev,basin,surveyyear
5481,1648,98,0,0,0,0.99,10,1,221,No,-0.065760896,0.366066465,0,
5586,1673,37,1,0,0,0.99,10,1,254,No,-0.189885031,-0.055441583,1,
5629,1686,74,0,0,0,0.99,10,1,247,No,-0.413308474,-0.522111208,1,
5770,1730,118,0,0,0,0.99,10,1,236,No,-0.189885031,-0.18590836,0,
5771,1730,118,0,0,1,0.99,10,2,237,No,-0.189885031,-0.18590836,0,
5860,1750,63,0,0,0,0.99,10,1,248,No,-0.36365882,-0.951146186,1,
5903,1762,113,0,0,0,0.99,10,1,238,No,0.927232185,-0.01529796,0,
5914,1764,104,19,870,25,0.99,10,1,182,No,-0.065760896,1.068579878,0,
5915,1764,104,30,166,160,0.99,10,2,216,No,-0.065760896,1.068579878,0,
6002,1773,63,0,0,0,0.99,10,1,248,No,-0.36365882,-0.863332009,1,
6041,1787,41,0,0,0,0.99,10,1,156,No,-0.537432609,-1.257241316,1,
6051,1791,81,0,0,0,0.99,10,1,251,No,-0.065760896,-0.614943338,0,
6060,1795,63,0,0,0,0.99,10,1,248,No,-0.438133301,-0.775517832,1,
6063,1796,81,0,0,0,0.99,10,1,251,No,0.678983915,0.885424596,0,
6076,1802,124,0,0,0,0.99,10,1,238,No,-0.462958128,-0.09307623,0,
6081,1804,92,0,0,0,0.99,10,1,223,No,-0.413308474,-0.308848207,0,
6110,1814,55,0,0,0,0.99,10,1,207,No,-0.140235377,1.894033139,1,
6113,1815,44,0,0,0,0.99,10,1,206,No,-0.065760896,1.26678902,1,
6142,1828,118,0,0,0,0.99,10,1,237,No,-0.512607782,-0.09307623,0,
6281,1857,113,0,0,0,0.99,10,1,238,No,-0.438133301,-0.276231513,0,
6365,1880,26,0,0,0,0.99,10,1,196,No,-0.314009166,-0.629997196,1,
6425,1900,114,1,0,0,0.99,10,1,263,No,0.182487374,0.624491042,0,
6609,1945,41,3,7,0,0.99,10,1,156,No,-0.11541055,-1.498103058,1,
6653,1951,31,2,9,7,0.99,10,1,253,SFL,0.182487374,-0.233578913,1,
6675,1956,36,0,0,0,0.99,10,1,177,SFL,-0.512607782,-1.570863375,1,
6680,1956,36,0,0,0,0.99,10,2,155,SFL,-0.512607782,-1.570863375,1,
6729,1965,32,2,0,0,0.99,10,1,254,No,-0.314009166,0.877897666,1,
6756,1969,76,0,0,0,0.99,10,1,156,No,-0.562257436,-0.36404569,0,
6757,1969,76,0,0,0,0.99,10,2,178,No,-0.562257436,-0.36404569,0,
6771,1970,69,0,0,0,0.99,10,1,177,SFL,-0.562257436,-0.67766775,1,
6799,1973,47,0,4,0,0.99,10,1,258,SFL,-0.189885031,-1.590935187,1,
6818,1976,47,0,0,0,0.99,10,1,156,No,-0.314009166,-1.011361621,1,
6819,1976,47,0,0,0,0.99,10,2,175,No,-0.314009166,-1.011361621,1,
6820,1976,47,0,0,0,0.99,10,3,176,No,-0.314009166,-1.011361621,1,
6821,1976,47,0,0,0,0.99,10,4,207,No,-0.314009166,-1.011361621,1,
6843,1981,71,0,0,0,0.99,10,1,180,SF,0.182487374,0.366066465,0,
6885,1988,43,50,18,53,0.99,10,1,255,SFL,0.182487374,0.551730724,1,
6888,1988,43,24,400,57,0.99,10,2,193,SFL,0.182487374,0.551730724,1,
6903,1992,38,4,0,11,0.99,10,1,255,No,0.182487374,0.586856395,1,
6938,2002,88,0,0,0,0.99,10,1,156,No,-0.562257436,0.657107736,0,
7030,2023,93,0,0,0,0.99,10,1,182,No,-0.537432609,0.840263019,0,
7034,2024,93,0,0,0,0.99,10,1,181,No,-0.562257436,0.381120324,0,
7041,2026,55,0,0,0,0.99,10,1,207,No,-0.562257436,1.851380539,1,
7043,2027,55,0,0,0,0.99,10,1,208,No,-0.487782955,1.148867126,1,
7046,2028,98,0,0,0,0.99,10,1,220,No,-0.413308474,-0.253650725,0,
7048,2029,118,0,0,0,0.99,10,1,234,No,-0.314009166,0.152803464,0,
7058,2033,118,0,0,2,0.99,10,1,235,No,-0.438133301,-0.088058277,0,
7070,2037,77,0,0,0,0.99,10,1,252,No,-0.487782955,1.452453279,0,
7129,2045,32,21,76,2,0.99,10,1,254,No,0.182487374,0.526640959,1,
7135,2045,32,25,434,9,0.99,10,2,191,No,0.182487374,0.526640959,1,
7352,2086,83,3,400,2,0.99,10,1,197,No,0.182487374,1.221627444,0,
7432,2105,93,0,0,0,0.99,10,1,183,No,-0.438133301,0.616964113,0,
7455,2110,118,0,0,0,0.99,10,1,235,No,-0.189885031,-0.088058277,0,
7468,2112,87,0,0,0,0.99,10,1,178,No,-0.065760896,-0.301321278,0,
7469,2112,87,0,0,0,0.99,10,2,157,No,-0.065760896,-0.301321278,0,
7641,2150,114,1,0,0,0.99,10,1,263,No,0.182487374,0.388647253,0,
7659,2153,88,0,0,0,0.99,10,1,178,SFL,-0.438133301,0.47646143,0,
7664,2154,77,0,0,0,0.99,10,1,156,SFL,-0.314009166,0.285779218,0,
7665,2154,77,0,0,0,0.99,10,2,178,SFL,-0.314009166,0.285779218,0,
7666,2154,77,0,0,0,0.99,10,3,179,SFL,-0.314009166,0.285779218,0,
14,6,31,0,0,0,0.75,11,1,238,No,-0.562257436,-0.888421774,1,
22,9,55,0,0,0,0.75,11,1,221,No,-0.065760896,1.314459573,0,
36,14,25,0,0,0,0.75,11,1,239,No,-0.562257436,-1.470504316,1,
52,21,32,6,119,13,0.75,11,1,259,No,-0.462958128,0.822700184,1,
61,23,25,0,0,0,0.75,11,1,239,No,-0.562257436,-1.104193751,1,
70,26,98,0,0,0,0.75,11,1,193,SFL,0.430735645,0.403701112,0,
101,36,31,0,0,0,0.75,11,1,235,No,-0.189885031,-0.49200349,1,
113,38,98,0,0,0,0.75,11,1,191,No,-0.388483647,0.303342053,0,
116,39,60,0,0,0,0.75,11,1,248,No,0.306611509,1.05352602,1,
145,46,98,0,0,0,0.75,11,1,191,No,0.306611509,0.2130189,0,
148,47,37,0,0,0,0.75,11,1,232,No,-0.512607782,-0.843260197,1,
172,52,60,0,0,0,0.75,11,1,250,No,-0.487782955,0.96069389,1,
201,61,60,0,0,0,0.75,11,1,250,No,-0.562257436,1.329513432,1,
216,68,31,0,0,0,0.75,11,1,233,No,-0.562257436,0.2130189,1,
229,70,31,0,0,0,0.75,11,1,233,No,0.182487374,-0.233578913,1,
230,70,31,1,0,0,0.75,11,2,258,No,0.182487374,-0.233578913,1,
240,72,31,0,0,0,0.75,11,1,238,No,-0.537432609,-0.767990903,1,
245,74,104,0,0,0,0.75,11,1,190,No,-0.065760896,0.333449771,0,
260,79,31,0,0,0,0.75,11,1,236,No,-0.562257436,-0.429279078,1,
264,81,66,0,0,0,0.75,11,1,220,No,-0.140235377,1.128795314,0,
282,86,113,0,0,0,0.75,11,1,177,No,0.678983915,-0.346482855,0,
308,96,92,0,0,0,0.75,11,1,192,No,0.678983915,-0.308848207,0,
358,108,31,0,0,0,0.75,11,1,233,No,-0.487782955,-0.017806936,1,
394,116,60,0,0,0,0.75,11,1,249,No,-0.140235377,0.586856395,1,
413,123,66,0,0,0,0.75,11,1,210,No,0.703808742,1.710877857,0,
424,128,66,0,0,0,0.75,11,1,210,No,0.654159088,1.710877857,0,
435,133,87,0,0,0,0.75,11,1,193,No,0.306611509,0.366066465,0,
439,134,49,0,0,0,0.75,11,1,251,SFL,-0.537432609,0.441335759,1,
451,139,98,0,0,0,0.75,11,1,190,No,0.852757704,-0.276231513,0,
455,140,31,0,0,0,0.75,11,1,237,SFL,-0.189885031,-0.338955925,1,
460,142,49,0,0,0,0.75,11,1,251,No,-0.487782955,0.687215454,1,
463,143,107,0,0,0,0.75,11,1,176,No,0.232137028,-1.892012364,0,
491,152,66,0,0,0,0.75,11,1,209,SFL,-0.189885031,1.128795314,0,
533,160,98,0,0,0,0.75,11,1,191,No,0.927232185,0.396174183,0,
541,163,37,2,675,14,0.75,11,1,259,No,0.604509434,-0.062968513,1,
558,167,66,0,0,0,0.75,11,1,210,No,0.108012893,1.710877857,0,
561,168,60,0,0,0,0.75,11,1,250,No,-0.562257436,1.329513432,1,
576,171,25,0,0,0,0.75,11,1,239,No,-0.512607782,-1.500612034,1,
580,173,66,0,0,0,0.75,11,1,209,SFL,0.058363239,1.281842879,0,
622,186,31,0,0,0,0.75,11,1,257,No,-0.388483647,-0.828206338,1,
673,201,43,40,428,16,0.75,11,1,260,No,0.927232185,0.65459876,1,
684,203,83,0,0,0,0.75,11,1,172,No,0.232137028,1.221627444,0,
731,215,107,0,0,0,0.75,11,1,177,No,-0.189885031,-0.389135455,0,
747,220,129,0,0,0,0.75,11,1,176,No,-0.512607782,0.579329465,0,
759,224,49,0,0,0,0.75,11,1,250,No,0.728633569,1.422345562,1,
764,226,31,0,0,0,0.75,11,1,237,No,-0.289184339,-0.476949631,1,
793,228,41,4,420,1,0.75,11,1,223,No,-0.314009166,-1.302402892,1,
810,229,55,0,0,0,0.75,11,1,219,No,0.55485978,1.497614856,0,
833,235,31,1,0,0,0.75,11,1,258,SFL,0.927232185,-0.409207266,1,
834,235,31,0,0,1,0.75,11,2,235,SFL,0.927232185,-0.409207266,1,
846,236,60,0,0,0,0.75,11,1,247,SF,0.728633569,1.329513432,1,
851,237,55,0,0,0,0.75,11,1,219,No,0.108012893,1.404782726,0,
856,239,20,0,0,0,0.75,11,1,234,No,0.182487374,-0.592362549,1,
862,241,31,0,0,9,0.75,11,1,235,No,-0.264359512,-0.522111208,1,
875,245,60,0,0,0,0.75,11,1,247,SF,1.125830801,1.068579878,1,
881,247,20,0,0,0,0.75,11,1,236,SF,0.306611509,-0.27874049,1,
894,251,60,0,0,0,0.75,11,1,248,No,0.604509434,1.387219891,1,
911,257,32,1,0,0,0.75,11,1,259,No,-0.562257436,0.687215454,1,
938,260,77,0,0,0,0.75,11,1,218,No,-0.462958128,-0.155800642,0,
955,267,118,0,0,0,0.75,11,1,176,No,0.678983915,-0.108130089,0,
961,269,26,0,0,0,0.75,11,1,232,SF,0.678983915,-0.09307623,1,
981,277,60,0,0,0,0.75,11,1,246,No,0.604509434,1.527722574,1,
1001,281,113,1,15,0,0.75,11,1,177,No,2.664970075,-0.494512467,0,
1011,284,43,5,0,0,0.75,11,1,260,No,-0.512607782,0.288288194,1,
1079,299,130,0,203,0,0.75,11,1,179,No,-0.562257436,0.574311513,0,
1105,306,124,2,0,0,0.75,11,1,178,No,-0.438133301,-0.09307623,0,
1119,310,93,0,0,0,0.75,11,1,207,SF,0.927232185,0.732377031,0,
1132,313,31,0,0,0,0.75,11,1,237,SF,0.182487374,-0.389135455,1,
1135,314,60,0,0,0,0.75,11,1,247,SF,0.728633569,1.389728868,1,
1139,315,60,0,0,0,0.75,11,1,247,SF,1.498203206,1.221627444,1,
1146,318,66,0,0,0,0.75,11,1,211,SFL,-0.438133301,-0.09307623,0,
1175,324,37,0,0,0,0.75,11,1,232,No,-0.537432609,-0.72032035,1,
1179,326,66,0,0,0,0.75,11,1,220,No,-0.264359512,1.128795314,0,
1215,336,98,0,0,0,0.75,11,1,193,SF,1.101005974,0.428790877,0,
1237,340,36,0,0,1,0.75,11,1,257,No,-0.140235377,-0.903475632,1,
1249,341,31,0,0,0,0.75,11,1,237,SF,0.80310805,-0.246123795,1,
1282,348,93,0,0,0,0.75,11,1,206,No,-0.264359512,1.191519726,0,
1285,349,107,0,0,0,0.75,11,1,179,No,0.728633569,-0.341464902,0,
1313,354,60,0,0,0,0.75,11,1,248,SF,0.80310805,0.634526948,1,
1315,355,66,0,0,0,0.75,11,1,210,No,4.675781063,1.710877857,0,
1336,362,31,0,0,0,0.75,11,1,237,SF,0.927232185,-0.67014082,1,
1353,368,31,2,0,0,0.75,11,1,235,No,0.455560472,-0.338955925,1,
1354,368,31,2,0,0,0.75,11,2,258,No,0.455560472,-0.338955925,1,
1357,369,66,0,0,0,0.75,11,1,209,SF,0.182487374,1.161412008,0,
1370,374,26,0,0,0,0.75,11,1,236,SF,2.54084594,-0.258668678,1,
1376,376,37,0,0,0,0.75,11,1,259,SFL,0.182487374,-0.170854501,1,
1445,393,124,1,0,0,0.75,11,1,178,No,1.175480455,-0.085549301,0,
1477,403,26,0,0,0,0.75,11,1,232,SF,0.629334261,-0.213507101,1,
1517,413,36,5,13,0,0.75,11,1,257,No,-0.314009166,-0.783044762,1,
1530,414,26,0,0,0,0.75,11,1,232,SF,1.572677687,-0.248632772,1,
1535,416,118,0,0,0,0.75,11,1,176,SFL,2.0443494,-0.120674972,0,
1549,421,60,0,0,0,0.75,11,1,247,SF,0.629334261,1.073597831,1,
1587,428,31,0,0,0,0.75,11,1,236,No,-0.562257436,0.135240629,1,
1592,430,20,0,0,0,0.75,11,1,234,SF,2.168473535,-0.539674043,1,
1631,436,20,0,0,0,0.75,11,1,234,No,-0.065760896,-0.484476561,1,
1653,441,43,6,76,7,0.75,11,1,260,No,1.175480455,0.521623006,1,
1680,444,31,0,0,0,0.75,11,1,233,SF,0.877582531,0.042408499,1,
1708,455,92,0,0,0,0.75,11,1,192,SF,2.416721805,0.152803464,0,
1750,472,107,0,0,0,0.75,11,1,177,No,1.54785286,-0.376590572,0,
1751,472,107,0,13,0,0.75,11,2,179,No,1.54785286,-0.376590572,0,
1760,475,93,0,0,0,0.75,11,1,206,SF,2.0443494,0.915532313,0,
1765,477,60,0,0,0,0.75,11,1,247,SF,1.572677687,0.905496407,1,
1772,479,60,0,0,0,0.75,11,1,248,SF,6.388694126,1.161412008,1,
1790,485,130,0,344,1,0.75,11,1,179,No,6.388694126,0.574311513,0,
1796,487,113,5,7,0,0.75,11,1,177,SFL,6.885190666,-0.524620184,0,
1806,488,93,0,0,0,0.75,11,1,207,SF,1.920225265,0.672161595,0,
1828,490,41,0,0,0,0.75,11,1,223,SFL,-0.189885031,-1.485558175,1,
1843,491,98,0,0,0,0.75,11,1,191,SF,2.0443494,0.16283937,0,
1911,507,135,1,0,0,0.75,11,1,175,SF,3.161466615,0.283270241,0,
1916,509,104,0,0,0,0.75,11,1,205,SF,2.913218345,0.887933572,0,
1929,513,66,0,0,0,0.75,11,1,210,SF,6.885190666,1.30944162,0,
1947,519,124,3,1097,2,0.75,11,1,178,No,0.55485978,-0.017806936,0,
1968,524,55,0,0,0,0.75,11,1,246,SFL,1.225130109,1.788656127,1,
1973,525,55,0,0,0,0.75,11,1,219,No,3.161466615,1.863925422,0,
1975,526,66,0,0,0,0.75,11,1,210,No,0.182487374,1.740985574,0,
1981,528,60,0,0,0,0.75,11,1,250,No,-0.562257436,1.05352602,1,
1984,529,60,0,0,0,0.75,11,1,250,No,-0.562257436,1.26678902,1,
1996,533,55,0,0,0,0.75,11,1,219,No,0.455560472,2.170020552,0,
2013,540,42,0,0,0,0.75,11,1,238,No,-0.314009166,-0.911002562,1,
2071,551,66,0,0,0,0.75,11,1,220,No,-0.512607782,0.975747749,0,
2077,554,55,0,0,0,0.75,11,1,219,No,-0.512607782,2.016972987,0,
2080,555,77,0,0,0,0.75,11,1,211,No,-0.487782955,-0.155800642,0,
2082,556,60,0,0,0,0.75,11,1,248,No,-0.314009166,1.512668715,1,
2086,557,77,0,0,0,0.75,11,1,211,No,-0.413308474,-0.155800642,0,
2089,558,77,0,0,0,0.75,11,1,218,No,-0.487782955,-0.155800642,0,
2099,561,77,0,0,0,0.75,11,1,218,No,-0.413308474,-0.155800642,0,
2232,609,88,0,0,0,0.75,11,1,182,No,-0.537432609,0.609437183,0,
2354,640,66,0,0,0,0.75,11,1,210,No,-0.462958128,1.527722574,0,
2358,642,66,0,0,0,0.75,11,1,220,No,-0.413308474,0.975747749,0,
2386,655,77,0,0,0,0.75,11,1,211,No,-0.438133301,-0.155800642,0,
2465,679,98,0,0,0,0.75,11,1,191,No,-0.462958128,0.396174183,0,
2503,694,92,0,0,0,0.75,11,1,192,No,-0.512607782,0.443844736,0,
2509,696,98,0,0,0,0.75,11,1,194,No,-0.487782955,-0.828206338,0,
2629,727,88,0,0,0,0.75,11,1,167,No,-0.487782955,0.609437183,0,
2630,727,88,0,0,0,0.75,11,2,182,No,-0.487782955,0.609437183,0,
2631,727,88,0,0,0,0.75,11,3,217,No,-0.487782955,0.609437183,0,
2706,751,98,0,0,0,0.75,11,1,191,No,-0.314009166,0.456389618,0,
2778,773,98,0,0,0,0.75,11,1,190,No,-0.487782955,-0.246123795,0,
2818,790,60,0,0,0,0.75,11,1,248,No,-0.462958128,1.389728868,1,
2830,793,98,0,0,0,0.75,11,1,191,No,-0.388483647,0.461407571,0,
2864,806,66,0,0,0,0.75,11,1,210,No,-0.512607782,1.557830292,0,
2909,823,60,0,0,0,0.75,11,1,251,No,-0.487782955,0.732377031,1,
2912,824,77,0,0,0,0.75,11,1,218,No,-0.512607782,-0.155800642,0,
2920,827,113,0,0,0,0.75,11,1,178,No,-0.438133301,-0.559745855,0,
2951,834,98,0,0,0,0.75,11,1,190,No,-0.438133301,-0.216016078,0,
2979,844,66,0,0,0,0.75,11,1,210,No,-0.537432609,1.557830292,0,
2984,845,31,0,0,0,0.75,11,1,235,No,-0.314009166,-0.552218926,1,
2985,845,31,1,0,0,0.75,11,2,258,No,-0.314009166,-0.552218926,1,
3050,863,60,0,0,0,0.75,11,1,248,No,-0.314009166,1.66571628,1,
3052,864,31,0,0,0,0.75,11,1,258,No,-0.388483647,-0.40669829,1,
3060,866,60,0,0,0,0.75,11,1,246,No,-0.438133301,1.756039433,1,
3121,888,66,0,0,0,0.75,11,1,209,No,-0.512607782,1.314459573,0,
3128,890,31,0,0,0,0.75,11,1,235,No,-0.388483647,-0.461895773,1,
3172,902,98,0,0,0,0.75,11,1,191,No,-0.487782955,0.396174183,0,
3233,927,26,0,0,0,0.75,11,1,236,No,-0.413308474,-0.258668678,1,
3284,945,92,0,0,0,0.75,11,1,192,No,-0.438133301,-0.308848207,0,
3327,961,66,0,0,0,0.75,11,1,220,No,-0.512607782,0.945640031,0,
3360,974,98,0,0,0,0.75,11,1,193,No,-0.438133301,0.732377031,0,
3383,978,60,0,0,0,0.75,11,1,246,No,-0.438133301,1.221627444,1,
3472,999,92,0,0,0,0.75,11,1,192,No,-0.438133301,-0.216016078,0,
3535,1023,98,0,0,0,0.75,11,1,194,No,-0.388483647,-0.828206338,0,
3585,1039,26,0,0,0,0.75,11,1,235,No,-0.314009166,-0.18590836,1,
3618,1046,60,0,0,0,0.75,11,1,248,No,-0.487782955,1.512668715,1,
3621,1047,66,0,0,0,0.75,11,1,210,No,-0.065760896,1.710877857,0,
3635,1051,66,0,0,0,0.75,11,1,211,No,-0.537432609,-0.09307623,0,
3645,1056,20,0,0,0,0.75,11,1,234,No,-0.438133301,-0.667631844,1,
3749,1092,60,0,0,0,0.75,11,1,248,No,-0.462958128,1.57288415,1,
3776,1099,55,0,0,0,0.75,11,1,221,No,-0.487782955,1.314459573,0,
3793,1103,20,0,0,0,0.75,11,1,234,No,-0.512607782,-0.444332937,1,
3796,1104,87,0,0,0,0.75,11,1,193,No,-0.438133301,0.2130189,0,
3823,1114,98,0,0,0,0.75,11,1,193,No,-0.438133301,0.366066465,0,
3878,1137,92,0,0,0,0.75,11,1,192,No,-0.413308474,-0.062968513,0,
3888,1140,104,0,0,0,0.75,11,1,190,No,-0.314009166,0.333449771,0,
3898,1143,66,0,0,0,0.75,11,1,210,No,0.058363239,1.710877857,0,
3913,1150,98,0,0,0,0.75,11,1,190,No,-0.314009166,0.135240629,0,
3929,1156,49,0,0,0,0.75,11,1,251,No,-0.438133301,0.915532313,1,
3934,1158,98,0,0,0,0.75,11,1,191,No,-0.438133301,0.243126618,0,
3938,1160,98,0,0,0,0.75,11,1,191,No,-0.189885031,0.2130189,0,
4024,1194,60,0,0,0,0.75,11,1,250,No,-0.314009166,1.143849173,1,
4027,1195,31,0,0,0,0.75,11,1,236,No,-0.487782955,-0.361536713,1,
4042,1200,60,0,0,0,0.75,11,1,248,No,-0.140235377,1.66571628,1,
4072,1208,43,0,30,4,0.75,11,1,261,No,-0.140235377,1.023418302,1,
4093,1217,77,0,0,0,0.75,11,1,218,No,-0.562257436,-0.155800642,0,
4134,1229,60,0,0,0,0.75,11,1,250,No,-0.512607782,1.434890444,1,
4174,1239,66,0,0,0,0.75,11,1,209,SFL,-0.462958128,1.314459573,0,
4202,1250,26,0,0,0,0.75,11,1,235,No,-0.36365882,-0.216016078,1,
4233,1258,55,0,0,0,0.75,11,1,248,No,-0.537432609,1.512668715,1,
4235,1259,98,0,0,0,0.75,11,1,191,No,-0.314009166,0.461407571,0,
4263,1272,66,0,0,0,0.75,11,1,219,No,-0.314009166,1.374675009,0,
4283,1279,66,0,0,0,0.75,11,1,219,No,-0.487782955,1.374675009,0,
4326,1295,77,0,0,0,0.75,11,1,211,No,-0.487782955,-0.155800642,0,
4331,1297,87,0,0,0,0.75,11,1,195,No,-0.36365882,-0.828206338,0,
4344,1301,129,4,296,2,0.75,11,1,176,No,-0.388483647,0.672161595,0,
4364,1309,104,0,0,0,0.75,11,1,190,No,-0.388483647,0.333449771,0,
4381,1315,66,0,0,0,0.75,11,1,220,No,-0.462958128,0.945640031,0,
4396,1320,76,1,0,0,0.75,11,1,202,No,0.356261163,0.792592466,0,
4416,1325,77,0,0,0,0.75,11,1,221,No,-0.438133301,-0.18590836,0,
4422,1328,98,0,0,0,0.75,11,1,191,No,-0.388483647,0.2130189,0,
4436,1334,49,0,0,0,0.75,11,1,250,No,-0.562257436,1.106214526,1,
4447,1336,92,0,0,0,0.75,11,1,192,No,-0.487782955,2.139912834,0,
4475,1347,98,0,0,0,0.75,11,1,194,No,-0.462958128,-0.276231513,0,
4485,1352,31,0,0,0,0.75,11,1,233,No,-0.189885031,-0.208489148,1,
4486,1352,31,0,0,0,0.75,11,2,258,No,-0.189885031,-0.208489148,1,
4553,1373,25,0,0,0,0.75,11,1,234,No,-0.438133301,-0.632506173,1,
4584,1386,107,0,0,0,0.75,11,1,178,No,-0.388483647,-0.311357184,0,
4593,1391,77,0,0,0,0.75,11,1,211,No,-0.512607782,-0.155800642,0,
4600,1393,98,0,0,0,0.75,11,1,190,No,-0.438133301,-0.062968513,0,
4638,1402,113,1,0,0,0.75,11,1,178,No,-0.264359512,-0.597380502,0,
4707,1417,60,0,0,0,0.75,11,1,247,SFL,-0.388483647,1.35962115,1,
4758,1439,66,0,0,0,0.75,11,1,220,No,-0.065760896,0.945640031,0,
4772,1442,32,8,0,0,0.75,11,1,259,No,-0.562257436,0.037390546,1,
4807,1454,31,0,0,0,0.75,11,1,233,No,-0.264359512,-0.276231513,1,
4808,1454,31,0,0,0,0.75,11,2,258,No,-0.264359512,-0.276231513,1,
4816,1456,32,27,0,9,0.75,11,1,259,No,-0.264359512,0.556748677,1,
4831,1458,26,0,0,0,0.75,11,1,235,No,-0.413308474,-0.246123795,1,
4838,1461,31,0,0,0,0.75,11,1,233,SFL,-0.065760896,0.037390546,1,
4907,1484,66,0,0,0,0.75,11,1,211,No,-0.537432609,-0.09307623,0,
4909,1485,20,0,0,0,0.75,11,1,234,No,-0.512607782,-0.537165067,1,
4968,1500,60,0,0,0,0.75,11,1,250,No,-0.537432609,1.389728868,1,
4979,1505,93,0,0,0,0.75,11,1,206,No,-0.462958128,1.038472161,0,
5080,1533,87,0,0,0,0.75,11,1,193,No,-0.388483647,0.180402206,0,
5089,1536,55,0,0,0,0.75,11,1,219,No,0.232137028,1.344567291,0,
5138,1549,60,0,0,0,0.75,11,1,246,No,-0.264359512,1.26678902,1,
5151,1554,32,0,0,0,0.75,11,1,259,No,-0.562257436,-0.017806936,1,
5166,1557,43,0,0,2,0.75,11,1,261,No,-0.462958128,0.840263019,1,
5181,1561,31,0,0,0,0.75,11,1,237,No,-0.189885031,-0.268704584,1,
5186,1563,98,0,0,0,0.75,11,1,190,No,-0.189885031,-0.246123795,0,
5268,1587,31,0,0,0,0.75,11,1,236,No,-0.065760896,-0.246123795,1,
5334,1607,43,1,0,0,0.75,11,1,261,No,-0.189885031,0.65459876,1,
5344,1610,31,0,0,0,0.75,11,1,237,No,-0.438133301,-0.436806008,1,
5349,1612,31,0,0,0,0.75,11,1,238,SFL,-0.462958128,-0.79809862,1,
5352,1613,60,0,0,0,0.75,11,1,249,No,-0.189885031,0.579329465,1,
5358,1616,61,0,0,0,0.75,11,1,220,No,-0.140235377,1.098687596,0,
5363,1617,38,0,0,2,0.75,11,1,260,No,0.058363239,0.614455136,1,
5371,1619,60,0,0,0,0.75,11,1,248,No,-0.065760896,1.389728868,1,
5412,1633,38,1,2,2,0.75,11,1,260,No,0.182487374,0.564275607,1,
5426,1634,76,28,3,38,0.75,11,1,196,No,0.232137028,0.792592466,0,
5427,1634,76,49,6,0,0.75,11,2,202,No,0.232137028,0.792592466,0,
5452,1639,31,0,0,0,0.75,11,1,233,No,-0.314009166,-0.216016078,1,
5472,1645,66,0,0,0,0.75,11,1,211,No,-0.512607782,-0.09307623,0,
5475,1646,26,0,0,0,0.75,11,1,232,No,-0.264359512,-0.062968513,1,
5483,1649,60,0,0,0,0.75,11,1,248,No,-0.314009166,0.855316878,1,
5488,1650,77,0,0,0,0.75,11,1,211,No,-0.487782955,-0.155800642,0,
5491,1651,31,0,0,0,0.75,11,1,237,No,-0.140235377,-0.002753077,1,
5501,1653,37,0,0,0,0.75,11,1,232,No,-0.462958128,-0.522111208,1,
5522,1659,60,0,0,0,0.75,11,1,248,No,-0.388483647,0.822700184,1,
5576,1672,66,0,0,0,0.75,11,1,210,No,-0.065760896,1.710877857,0,
5577,1673,37,2,0,0,0.75,11,1,259,No,-0.189885031,-0.055441583,1,
5591,1674,60,0,0,0,0.75,11,1,248,No,-0.189885031,0.855316878,1,
5606,1679,60,0,0,0,0.75,11,1,248,No,-0.388483647,0.792592466,1,
5635,1688,31,0,0,0,0.75,11,1,233,No,-0.314009166,-0.216016078,1,
5655,1694,26,0,0,0,0.75,11,1,236,No,-0.562257436,-0.231069937,1,
5681,1703,31,0,0,0,0.75,11,1,237,No,-0.438133301,-0.155800642,1,
5695,1708,55,0,0,0,0.75,11,1,250,No,-0.562257436,1.710877857,1,
5698,1709,49,0,0,0,0.75,11,1,251,No,-0.388483647,0.900478455,1,
5702,1711,20,0,0,0,0.75,11,1,234,No,0.058363239,-0.231069937,1,
5724,1717,104,0,0,0,0.75,11,1,190,No,0.604509434,-0.18590836,0,
5737,1720,60,0,0,0,0.75,11,1,250,No,-0.487782955,0.993310584,1,
5755,1726,93,0,0,0,0.75,11,1,205,No,-0.264359512,0.945640031,0,
5761,1727,77,0,0,0,0.75,11,1,218,No,-0.562257436,-0.155800642,0,
5788,1734,113,0,0,0,0.75,11,1,178,No,0.182487374,-0.667631844,0,
5799,1736,49,0,0,0,0.75,11,1,250,No,-0.512607782,0.892951525,1,
5819,1740,20,0,0,0,0.75,11,1,236,No,-0.189885031,-0.200962219,1,
5823,1741,31,0,0,0,0.75,11,1,236,No,-0.314009166,-0.246123795,1,
5841,1747,66,0,0,0,0.75,11,1,220,No,-0.438133301,1.068579878,0,
5865,1751,107,0,0,0,0.75,11,1,178,No,-0.314009166,-0.341464902,0,
5889,1760,60,0,0,0,0.75,11,1,247,SFL,-0.016111242,1.236681302,1,
5916,1764,104,64,112,34,0.75,11,1,187,No,-0.065760896,1.068579878,0,
5917,1764,104,107,355,122,0.75,11,2,205,No,-0.065760896,1.068579878,0,
5918,1764,104,132,75,58,0.75,11,3,224,No,-0.065760896,1.068579878,0,
5919,1764,104,154,79,120,0.75,11,4,237,No,-0.065760896,1.068579878,0,
5920,1764,104,252,586,169,0.75,11,5,254,No,-0.065760896,1.068579878,0,
5990,1769,61,0,0,0,0.75,11,1,220,SFL,-0.314009166,0.885424596,0,
